material_id,formula_pretty,energy_above_hull,is_stable,theoretical,has_icsd,nsites,nelements,crystal_system,space_group,chemsys,elements,synth_class,synthesizable,ce_entropy,n_distinct_envs,dominance,gini,ce_symbols,n_sites_ce
mp-865449,Tm2MgTc,0.07509658062499801,False,True,False,4,3,Cubic,Fm-3m,Mg-Tc-Tm,"['Mg', 'Tc', 'Tm']",1,0,-0.0,1,1.0,0.0,"{""UNKNOWN:14"": 4}",4
mp-757234,VF4,0.012385629,False,True,False,10,2,Orthorhombic,Pmna,F-V,"['F', 'V']",1,0,1.0549201679861442,3,0.4,0.1333333333333335,"{""O:6"": 2, ""S:1"": 4, ""TBT:8"": 4}",10
mp-1201727,TiO2,0.066588627708334,False,False,True,48,2,Orthorhombic,Pnma,O-Ti,"['O', 'Ti']",1,1,1.0986122886681096,3,0.3333333333333333,0.0,"{""O:6"": 16, ""TY:3"": 16, ""TL:3"": 16}",48
mp-753547,Li2NiP2O7,0.036849682638891004,False,True,False,48,4,Triclinic,P-1,Li-Ni-O-P,"['Li', 'Ni', 'O', 'P']",1,0,1.6762349391347304,6,0.3333333333333333,0.25,"{""O:6"": 8, ""T:5"": 4, ""T:4"": 8, ""TL:3"": 16, ""S:1"": 4, ""TY:3"": 8}",48
mp-676609,Ga6SnTe10,0.001966398529411,False,True,False,34,3,Monoclinic,C2,Ga-Sn-Te,"['Ga', 'Sn', 'Te']",1,0,1.3995705288353029,6,0.4117647058823529,0.4411764705882355,"{""T:4"": 12, ""BO_1:8"": 2, ""SS:4"": 2, ""TY:3"": 14, ""TS:3"": 2, ""A:2"": 2}",34
mp-504825,SeCl,0.019181049570311002,False,False,True,16,2,Monoclinic,P2_1/c,Cl-Se,"['Cl', 'Se']",1,1,0.6931471805599453,2,0.5,0.0,"{""A:2"": 8, ""S:1"": 8}",16
mp-8672,La2PdO4,0.055243743392852006,False,False,True,7,3,Tetragonal,I4/mmm,La-O-Pd,"['La', 'O', 'Pd']",1,1,1.351783994289646,4,0.2857142857142857,0.1071428571428569,"{""C:8"": 2, ""S:4"": 1, ""BS_2:10"": 2, ""O:6"": 2}",7
mp-558564,SiO2,0.06549976777777801,False,True,True,36,2,Monoclinic,C2/m,O-Si,"['O', 'Si']",1,0,0.936888307539016,3,0.5555555555555556,0.2962962962962965,"{""T:4"": 12, ""A:2"": 20, ""L:2"": 4}",36
mp-1221854,MnCo21B6Mo,0.08192940629310501,False,True,False,29,4,Cubic,F-43m,B-Co-Mn-Mo,"['B', 'Co', 'Mn', 'Mo']",1,0,1.3469074400767185,5,0.4137931034482758,0.3862068965517242,"{""UNKNOWN:16"": 2, ""UNKNOWN:14"": 12, ""SH:13"": 8, ""C:12"": 1, ""SA:8"": 6}",29
mp-758177,Li4Fe5(NiO6)2,0.055801249384050004,False,True,False,46,4,Monoclinic,P2_1,Fe-Li-Ni-O,"['Fe', 'Li', 'Ni', 'O']",1,0,0.5739644913933235,2,0.7391304347826086,0.2391304347826086,"{""O:6"": 34, ""S:5"": 12}",46
mp-24104,LiAlSi2H2O7,0.008202297756410001,False,False,True,26,5,Triclinic,P1,Al-H-Li-O-Si,"['Al', 'H', 'Li', 'O', 'Si']",1,1,1.564957250242801,5,0.3076923076923077,0.1538461538461539,"{""T:4"": 8, ""S:1"": 4, ""A:2"": 4, ""TL:3"": 6, ""L:2"": 4}",26
mp-1031198,NaMg6TiO8,0.089710941865422,False,True,False,16,4,Tetragonal,P4/mmm,Mg-Na-O-Ti,"['Mg', 'Na', 'O', 'Ti']",1,0,-0.0,1,1.0,0.0,"{""O:6"": 16}",16
mp-1021274,LiMg6Cd,0.041119245625,False,True,False,16,3,Orthorhombic,Amm2,Cd-Li-Mg,"['Cd', 'Li', 'Mg']",1,0,-0.0,1,1.0,0.0,"{""AC:12"": 16}",16
mp-1218091,SrPr(CoO3)2,0.011681426429436,False,True,False,20,4,Monoclinic,Pc,Co-O-Pr-Sr,"['Co', 'O', 'Pr', 'Sr']",1,0,1.6094379124341005,6,0.4,0.3,"{""C:12"": 2, ""DI:11"": 2, ""O:6"": 4, ""SS:4"": 8, ""T:5"": 2, ""TL:3"": 2}",20
mp-1223494,KNaSr8(BO3)6,0.009124780147089001,False,True,False,34,5,Monoclinic,Pm,B-K-Na-O-Sr,"['B', 'K', 'Na', 'O', 'Sr']",1,0,1.3617420910305855,6,0.5294117647058824,0.4901960784313726,"{""PCPA:11"": 2, ""SA:8"": 5, ""TT_2:9"": 2, ""SMA:9"": 1, ""TL:3"": 6, ""S:1"": 18}",34
mp-767780,KV4O10,0.043542546666667,False,True,False,30,3,Orthorhombic,Cmcm,K-O-V,"['K', 'O', 'V']",1,0,1.5065950881316383,5,0.2666666666666666,0.2133333333333333,"{""T:6"": 2, ""S:5"": 8, ""A:2"": 4, ""S:1"": 8, ""TS:3"": 8}",30
mp-1035624,SrMg14FeO16,0.09300966062499601,False,True,False,32,4,Orthorhombic,Pmmm,Fe-Mg-O-Sr,"['Fe', 'Mg', 'O', 'Sr']",1,0,-0.0,1,1.0,0.0,"{""O:6"": 32}",32
mp-28021,Sr5(Br4Cl)2,0.0059774236,False,False,True,30,3,Tetragonal,P4/n,Br-Cl-Sr,"['Br', 'Cl', 'Sr']",1,1,1.3397942802855756,4,0.3333333333333333,0.1499999999999999,"{""SA:8"": 10, ""AC:12"": 8, ""SBSA:10"": 8, ""BS_1:10"": 4}",30
mp-1574300,V2OF5,0.004112301249999,False,True,False,24,3,Triclinic,P1,F-O-V,"['F', 'O', 'V']",1,0,2.0252303001496186,11,0.2916666666666667,0.4242424242424245,"{""O:6"": 7, ""L:2"": 6, ""FO:7"": 1, ""PP:6"": 1, ""T:6"": 3, ""SBT:8"": 1, ""TO_2:9"": 1, ""ST:7"": 1, ""BO_1:8"": 1, ""S:5"": 1, ""TBT:8"": 1}",24
mp-581775,Cs5(KPb6)3,0.006193047475961001,False,False,True,52,3,Triclinic,P1,Cs-K-Pb,"['Cs', 'K', 'Pb']",1,1,2.7633038806534387,18,0.1538461538461538,0.2585470085470085,"{""SH:13"": 3, ""UNKNOWN:14"": 3, ""TT:12"": 2, ""C:12"": 2, ""SBSA:10"": 2, ""TT_2:9"": 1, ""MI:10"": 8, ""SMA:9"": 5, ""DDPN:8"": 2, ""TO_2:9"": 4, ""BO_3:8"": 2, ""BO_2:8"": 2, ""DI:11"": 4, ""TT_1:9"": 2, ""TO_1:9"": 4, ""SBT:8"": 2, ""SS:9"": 2, ""ET:7"": 2}",52
mp-764125,Li4Mn2(PO4)3,0.041641540833340006,False,True,False,42,4,Triclinic,P-1,Li-Mn-O-P,"['Li', 'Mn', 'O', 'P']",1,0,1.910252167330383,8,0.238095238095238,0.3154761904761902,"{""TY:3"": 8, ""PP:5"": 2, ""T:5"": 2, ""TL:3"": 8, ""O:6"": 4, ""T:4"": 6, ""A:2"": 10, ""L:2"": 2}",42
mp-755354,Li2CoCuO4,0.08962403249999601,False,True,False,16,4,Tetragonal,I-4m2,Co-Cu-Li-O,"['Co', 'Cu', 'Li', 'O']",1,0,-0.0,1,1.0,0.0,"{""O:6"": 16}",16
mp-1409697,MgCuO2,0.084087288749999,False,True,False,16,3,Monoclinic,P2_1/m,Cu-Mg-O,"['Cu', 'Mg', 'O']",1,0,0.9743147528693494,3,0.5,0.25,"{""O:6"": 6, ""S:4"": 2, ""S:5"": 8}",16
mp-1429387,Y(AlC)3,0.009828448571441,False,True,False,14,3,Hexagonal,P6_3mc,Al-C-Y,"['Al', 'C', 'Y']",1,0,1.277034259466139,4,0.4285714285714285,0.25,"{""O:6"": 2, ""T:4"": 6, ""FO:7"": 4, ""T:5"": 2}",14
mp-1217831,Tb10(SiSb)3,0.001220780625001,False,True,False,16,3,Hexagonal,P-62m,Sb-Si-Tb,"['Sb', 'Si', 'Tb']",1,0,1.0821955300387671,3,0.375,0.0833333333333334,"{""H:11"": 6, ""UNKNOWN:14"": 4, ""SMA:9"": 6}",16
mp-1191970,NaB3H8,0.028564360160255,False,False,True,24,3,Orthorhombic,Pmmn,B-H-Na,"['B', 'H', 'Na']",1,1,1.3579778549873245,5,0.5,0.3666666666666667,"{""T:6"": 2, ""SS:4"": 2, ""TY:3"": 4, ""A:2"": 4, ""S:1"": 12}",24
mp-849542,Li2MnVP2(HO5)2,0.036768488492038,False,True,False,36,6,Triclinic,P-1,H-Li-Mn-O-P-V,"['H', 'Li', 'Mn', 'O', 'P', 'V']",1,0,1.9080368345090652,7,0.2222222222222222,0.142857142857143,"{""PP:6"": 4, ""O:6"": 4, ""T:4"": 6, ""S:1"": 8, ""TL:3"": 6, ""A:2"": 4, ""TY:3"": 4}",36
mp-1207369,LiGaPt,0.027158743333333003,False,True,False,6,3,Hexagonal,P6_3/mmc,Ga-Li-Pt,"['Ga', 'Li', 'Pt']",1,0,0.6365141682948128,2,0.6666666666666666,0.1666666666666665,"{""H:11"": 4, ""UNKNOWN:14"": 2}",6
mp-1215029,Ba2GdV3O11,0.015042166617650002,False,True,False,68,4,Monoclinic,P2_1/c,Ba-Gd-O-V,"['Ba', 'Gd', 'O', 'V']",1,0,1.9254081650860664,9,0.3529411764705882,0.3660130718954248,"{""MI:10"": 4, ""PCPA:11"": 4, ""DDPN:8"": 4, ""T:4"": 12, ""A:2"": 8, ""L:2"": 4, ""S:1"": 24, ""TY:3"": 4, ""TL:3"": 4}",68
mp-1031034,LiMg6CrO8,0.044029538749998,False,True,False,16,4,Tetragonal,P4/mmm,Cr-Li-Mg-O,"['Cr', 'Li', 'Mg', 'O']",1,0,-0.0,1,1.0,0.0,"{""O:6"": 16}",16
mp-561875,Na5Co2O5,0.005815247777775001,False,False,True,48,3,Monoclinic,C2/c,Co-Na-O,"['Co', 'Na', 'O']",1,1,1.704551445267297,6,0.25,0.2222222222222218,"{""T:5"": 12, ""T:6"": 4, ""T:4"": 8, ""TL:3"": 4, ""S:5"": 8, ""O:6"": 12}",48
mp-766971,Li4CrS4,0.059785853333334006,False,True,False,36,3,Orthorhombic,Pnma,Cr-Li-S,"['Cr', 'Li', 'S']",1,0,1.2730283365896256,4,0.4444444444444444,0.25,"{""BS_1:10"": 4, ""T:4"": 8, ""T:5"": 16, ""T:6"": 8}",36
mp-755976,Li2MnV4FeO12,0.083029306125009,False,True,False,20,5,Monoclinic,C2,Fe-Li-Mn-O-V,"['Fe', 'Li', 'Mn', 'O', 'V']",1,0,1.4708084763221114,5,0.4,0.28,"{""T:6"": 2, ""O:6"": 2, ""T:4"": 8, ""TY:3"": 4, ""A:2"": 4}",20
mp-776904,LiFe2OF3,0.034207641428571,False,True,False,28,4,Orthorhombic,Pnma,F-Fe-Li-O,"['F', 'Fe', 'Li', 'O']",1,0,0.5982695885852573,2,0.7142857142857143,0.2142857142857144,"{""T:4"": 20, ""O:6"": 8}",28
mp-1027965,YMg14Ga,0.08062607052083301,False,True,False,16,3,Orthorhombic,Amm2,Ga-Mg-Y,"['Ga', 'Mg', 'Y']",1,0,-0.0,1,1.0,0.0,"{""AC:12"": 16}",16
mp-1198302,Nb3Ge,0.0019252397916670002,False,False,True,32,2,Tetragonal,P4_2/n,Ge-Nb,"['Ge', 'Nb']",1,1,1.3862943611198906,4,0.25,0.0,"{""UNKNOWN:14"": 8, ""C:12"": 8, ""SH:13"": 8, ""TT_1:9"": 8}",32
mp-759463,Zr9VO20,0.063982287166648,False,True,False,30,3,Triclinic,P1,O-V-Zr,"['O', 'V', 'Zr']",1,0,1.154955032136257,6,0.5333333333333333,0.5666666666666667,"{""C:8"": 10, ""ET:7"": 1, ""TBSA:10"": 16, ""TBT:8"": 1, ""T:6"": 1, ""TO_3:9"": 1}",30
mp-16454,BaPr2ZnS5,0.001198959027775,False,False,True,18,4,Tetragonal,I4/mcm,Ba-Pr-S-Zn,"['Ba', 'Pr', 'S', 'Zn']",1,1,1.1490596969706202,4,0.5555555555555556,0.3611111111111111,"{""SBSA:10"": 2, ""SBT:8"": 4, ""T:4"": 10, ""UNKNOWN:14"": 2}",18
mp-1643677,Mn5(Si2O7)2,0.05695997625606301,False,True,False,46,3,Triclinic,P-1,Mn-O-Si,"['Mn', 'O', 'Si']",1,0,1.759396463727762,8,0.391304347826087,0.4293478260869565,"{""S:4"": 2, ""S:5"": 3, ""T:5"": 1, ""T:6"": 4, ""T:4"": 8, ""TL:3"": 18, ""TY:3"": 4, ""A:2"": 6}",46
mp-1234112,K4MgZn4H16(Br3O2)4,0.077262472194444,False,True,False,45,6,Triclinic,P1,Br-H-K-Mg-O-Zn,"['Br', 'H', 'K', 'Mg', 'O', 'Zn']",1,0,1.9778467034479872,12,0.3555555555555555,0.5240740740740741,"{""O:6"": 2, ""H:11"": 1, ""ST:7"": 1, ""S:5"": 1, ""SS:4"": 4, ""T:4"": 3, ""S:1"": 16, ""TS:3"": 2, ""SY:4"": 1, ""PP:5"": 1, ""TY:3"": 3, ""A:2"": 10}",45
mp-734875,H2Pb4C(Cl3O2)2,0.032576688088235,False,False,True,34,5,Monoclinic,P2_1/m,C-Cl-H-O-Pb,"['C', 'Cl', 'H', 'O', 'Pb']",1,1,2.033662343665036,9,0.2941176470588235,0.2875816993464049,"{""S:1"": 10, ""TT_1:9"": 4, ""SBT:8"": 4, ""TL:3"": 2, ""SH:13"": 2, ""TO_1:9"": 4, ""BS_2:10"": 2, ""UNKNOWN:14"": 4, ""A:2"": 2}",34
mp-755458,Li3Cr3FeO8,0.050200880814816,False,True,False,15,4,Monoclinic,C2/m,Cr-Fe-Li-O,"['Cr', 'Fe', 'Li', 'O']",1,0,0.6730116670092565,2,0.6,0.1,"{""O:6"": 9, ""S:5"": 6}",15
mp-1207201,TmInCo4,0.023413844687499002,False,True,False,6,3,Cubic,F-43m,Co-In-Tm,"['Co', 'In', 'Tm']",1,0,0.6365141682948128,2,0.6666666666666666,0.1666666666666665,"{""UNKNOWN:16"": 2, ""I:12"": 4}",6
mp-2230465,MgMn2(SbO3)4,0.08849378427630701,False,True,False,19,4,Triclinic,P1,Mg-Mn-O-Sb,"['Mg', 'Mn', 'O', 'Sb']",1,0,2.000507391788362,9,0.2631578947368421,0.3274853801169588,"{""O:6"": 5, ""T:5"": 3, ""S:5"": 3, ""SS:4"": 1, ""TL:3"": 3, ""A:2"": 1, ""S:4"": 1, ""TY:3"": 1, ""FO:7"": 1}",19
mp-979417,DyYCd2,0.005004622499999001,False,True,False,4,3,Cubic,Fm-3m,Cd-Dy-Y,"['Cd', 'Dy', 'Y']",1,0,-0.0,1,1.0,0.0,"{""UNKNOWN:14"": 4}",4
mp-1228232,Ba4CaNd3(Co4O11)2,0.07293069085527201,False,True,False,38,5,Orthorhombic,Fmm2,Ba-Ca-Co-Nd-O,"['Ba', 'Ca', 'Co', 'Nd', 'O']",1,0,1.836697560428858,7,0.2631578947368421,0.2556390977443608,"{""C:12"": 4, ""BS_2:10"": 4, ""S:5"": 6, ""O:6"": 4, ""TBT:8"": 2, ""SS:4"": 10, ""L:2"": 8}",38
mp-1179789,Rb2V3O8,0.008230377692307,False,True,False,26,3,Tetragonal,P4bm,O-Rb-V,"['O', 'Rb', 'V']",1,0,1.6715952780212542,6,0.3076923076923077,0.2692307692307694,"{""PA:10"": 4, ""T:4"": 4, ""S:5"": 2, ""S:1"": 6, ""L:2"": 8, ""A:2"": 2}",26
mp-1274911,Ba2V2O5,0.085538685659739,False,True,False,18,3,Orthorhombic,Pmm2,Ba-O-V,"['Ba', 'O', 'V']",1,0,1.5229550675313184,5,0.3333333333333333,0.2222222222222221,"{""C:8"": 2, ""C:12"": 2, ""S:5"": 4, ""L:2"": 6, ""T:4"": 4}",18
mp-1219940,Pd4W,0.006930807999999001,False,True,False,5,2,Trigonal,R-3m,Pd-W,"['Pd', 'W']",1,0,-0.0,1,1.0,0.0,"{""C:12"": 5}",5
mp-570559,CdI2,0.00034876844444300004,False,False,True,15,2,Trigonal,P3m1,Cd-I,"['Cd', 'I']",1,1,0.6365141682948128,2,0.6666666666666666,0.1666666666666665,"{""O:6"": 5, ""TY:3"": 10}",15
mp-754682,Li2TiCo3O8,0.030052680446432,False,True,False,14,4,Trigonal,R-3m,Co-Li-O-Ti,"['Co', 'Li', 'O', 'Ti']",1,0,0.5982695885852573,2,0.7142857142857143,0.2142857142857144,"{""T:4"": 10, ""O:6"": 4}",14
mp-9117,Sr2YTlCu2O7,0.014216457067312002,False,False,True,13,5,Tetragonal,P4/mmm,Cu-O-Sr-Tl-Y,"['Cu', 'O', 'Sr', 'Tl', 'Y']",1,1,1.4985690796770057,5,0.3076923076923077,0.2461538461538464,"{""TT_1:9"": 2, ""C:8"": 1, ""O:6"": 4, ""S:5"": 2, ""SS:4"": 4}",13
mp-777232,Li2FeBO4,0.09490772734374901,False,True,False,64,4,Orthorhombic,Pca2_1,B-Fe-Li-O,"['B', 'Fe', 'Li', 'O']",1,0,1.18030455699462,4,0.5,0.34375,"{""S:5"": 12, ""TY:3"": 4, ""T:4"": 32, ""TL:3"": 16}",64
mp-754999,SrLaCl5,0.077213425714287,False,True,False,14,3,Monoclinic,P2_1/m,Cl-La-Sr,"['Cl', 'La', 'Sr']",1,0,1.7478680974667573,6,0.2857142857142857,0.1190476190476188,"{""SBT:8"": 4, ""ST:7"": 2, ""BO_2:8"": 2, ""DI:11"": 2, ""TO_1:9"": 2, ""MI:10"": 2}",14
mp-1111994,K2DyCuCl6,0.06172950424999701,False,True,False,10,4,Cubic,Fm-3m,Cl-Cu-Dy-K,"['Cl', 'Cu', 'Dy', 'K']",1,0,0.9502705392332348,3,0.6,0.2666666666666666,"{""C:12"": 2, ""O:6"": 2, ""L:2"": 6}",10
mp-1043472,NiMoP2O9,0.043649754519221005,False,True,False,52,4,Orthorhombic,Pnma,Mo-Ni-O-P,"['Mo', 'Ni', 'O', 'P']",1,0,1.4180693652516905,5,0.4615384615384615,0.3076923076923079,"{""O:6"": 8, ""T:4"": 8, ""A:2"": 24, ""TL:3"": 8, ""L:2"": 4}",52
mp-1220544,NdYFe14B,0.00508150891544,False,True,False,68,4,Tetragonal,P4_2/mnm,B-Fe-Nd-Y,"['B', 'Fe', 'Nd', 'Y']",1,0,1.395498677715188,5,0.4117647058823529,0.3529411764705881,"{""DD:20"": 8, ""UNKNOWN:14"": 8, ""I:12"": 28, ""MI:10"": 20, ""ST:7"": 4}",68
mp-1045561,LiMn2O4,0.073363337142857,False,True,False,7,3,Monoclinic,P2/m,Li-Mn-O,"['Li', 'Mn', 'O']",1,0,1.078992207877583,3,0.4285714285714285,0.0952380952380953,"{""O:6"": 3, ""SS:4"": 2, ""S:5"": 2}",7
mp-1036800,Mg30TiVO32,0.043239342070312006,False,True,False,64,4,Tetragonal,P4/mmm,Mg-O-Ti-V,"['Mg', 'O', 'Ti', 'V']",1,0,-0.0,1,1.0,0.0,"{""O:6"": 64}",64
mp-755876,Li2LuPCO7,0.086192129999999,False,True,False,24,5,Monoclinic,P2_1/m,C-Li-Lu-O-P,"['C', 'Li', 'Lu', 'O', 'P']",1,0,1.4241299173467734,5,0.4166666666666667,0.3333333333333335,"{""O:6"": 4, ""PB:7"": 2, ""T:4"": 2, ""TL:3"": 6, ""S:1"": 10}",24
mp-1218040,SrNdScO4,0.043579026785712,False,True,False,14,4,Orthorhombic,Cmc2_1,Nd-O-Sc-Sr,"['Nd', 'O', 'Sc', 'Sr']",1,0,1.277034259466139,4,0.4285714285714285,0.25,"{""DDPN:8"": 4, ""O:6"": 6, ""TS:3"": 2, ""S:5"": 2}",14
mp-557614,Cd(PO3)2,0.016420861944431,False,False,True,36,3,Orthorhombic,P2_12_12_1,Cd-O-P,"['Cd', 'O', 'P']",1,1,1.2730283365896256,4,0.4444444444444444,0.25,"{""O:6"": 4, ""T:4"": 8, ""S:1"": 16, ""A:2"": 8}",36
mp-1206379,CoSbRh2,0.09697884187499901,False,True,False,4,3,Tetragonal,I4/mmm,Co-Rh-Sb,"['Co', 'Rh', 'Sb']",1,0,-0.0,1,1.0,0.0,"{""C:12"": 4}",4
mp-756887,Li5Mn5V2O12,0.089280856145832,False,True,False,24,4,Monoclinic,C2,Li-Mn-O-V,"['Li', 'Mn', 'O', 'V']",1,0,-0.0,1,1.0,0.0,"{""O:6"": 24}",24
mp-1202378,H13C2Cl2O8F,0.09071694086538601,False,False,True,52,5,Triclinic,P-1,C-Cl-F-H-O,"['C', 'Cl', 'F', 'H', 'O']",1,1,1.279614564908273,6,0.5769230769230769,0.5256410256410255,"{""L:2"": 2, ""S:1"": 30, ""T:4"": 2, ""TL:3"": 4, ""A:2"": 10, ""TY:3"": 4}",52
mp-1183408,Be3Pd,0.07144715125000001,False,True,False,4,2,Tetragonal,I4/mmm,Be-Pd,"['Be', 'Pd']",1,0,-0.0,1,1.0,0.0,"{""C:12"": 4}",4
mp-8770,Cs2CoSe2,0.021257901555554,False,False,True,10,3,Orthorhombic,Ibam,Co-Cs-Se,"['Co', 'Cs', 'Se']",1,1,1.0549201679861442,3,0.4,0.1333333333333335,"{""BS_2:10"": 4, ""T:4"": 2, ""A:2"": 4}",10
mp-758771,LiFeP2O7,0.054324233863636,False,True,False,44,4,Monoclinic,P2_1/c,Fe-Li-O-P,"['Fe', 'Li', 'O', 'P']",1,0,1.8462202193216333,7,0.2727272727272727,0.2337662337662338,"{""SS:4"": 4, ""O:6"": 4, ""T:4"": 8, ""TL:3"": 4, ""TY:3"": 4, ""L:2"": 8, ""A:2"": 12}",44
mp-694995,LiMgCr3(SO4)6,0.00770653889285,False,True,False,70,5,Triclinic,P-1,Cr-Li-Mg-O-S,"['Cr', 'Li', 'Mg', 'O', 'S']",1,0,1.7172654396773956,8,0.4,0.4464285714285714,"{""S:5"": 2, ""O:6"": 8, ""T:4"": 12, ""L:2"": 8, ""A:2"": 28, ""S:1"": 8, ""TL:3"": 2, ""TY:3"": 2}",70
mp-703343,Li2Sn(H5O4)2,0.006553535714285,False,False,True,42,4,Monoclinic,P2_1/c,H-Li-O-Sn,"['H', 'Li', 'O', 'Sn']",1,1,0.8000458530531238,4,0.7619047619047619,0.5357142857142856,"{""T:5"": 4, ""O:6"": 2, ""S:1"": 32, ""A:2"": 4}",42
mp-1211470,Mn3Al2(GeO4)3,0.0046139812500020005,False,True,False,80,4,Cubic,Ia-3d,Al-Ge-Mn-O,"['Al', 'Ge', 'Mn', 'O']",1,0,0.7305880613711224,3,0.75,0.4333333333333333,"{""C:8"": 12, ""O:6"": 8, ""T:4"": 60}",80
mp-1186551,PmEr3,0.056400835625005,False,True,False,4,2,Cubic,Pm-3m,Er-Pm,"['Er', 'Pm']",1,0,-0.0,1,1.0,0.0,"{""C:12"": 4}",4
mp-1245614,Sr7MnN6,0.038844140714284006,False,True,False,56,3,Orthorhombic,Pbcn,Mn-N-Sr,"['Mn', 'N', 'Sr']",1,0,1.8468891232610352,7,0.2857142857142857,0.2244897959183673,"{""S:5"": 8, ""FO:7"": 8, ""T:5"": 8, ""SA:8"": 4, ""T:4"": 4, ""S:1"": 16, ""T:6"": 8}",56
mp-1101518,Sn(PO3)3,0.009647673365397002,False,True,False,26,3,Trigonal,P312,O-P-Sn,"['O', 'P', 'Sn']",1,0,1.230931623047922,4,0.4615384615384615,0.2884615384615385,"{""O:6"": 2, ""T:4"": 6, ""A:2"": 12, ""S:1"": 6}",26
mp-1227619,Ca4Al6SO16,0.0077688296296420005,False,True,False,27,4,Tetragonal,I-4,Al-Ca-O-S,"['Al', 'Ca', 'O', 'S']",1,0,1.2761848019375763,4,0.4444444444444444,0.25,"{""PP:6"": 4, ""T:4"": 7, ""TL:3"": 12, ""S:1"": 4}",27
mp-766671,Li3NiPCO7,0.053503612692308,False,True,False,52,5,Triclinic,P1,C-Li-Ni-O-P,"['C', 'Li', 'Ni', 'O', 'P']",1,0,1.8838289463952096,8,0.2307692307692307,0.3365384615384617,"{""S:5"": 3, ""O:6"": 9, ""T:5"": 3, ""T:4"": 12, ""TL:3"": 6, ""S:1"": 12, ""A:2"": 1, ""TY:3"": 6}",52
mp-1235761,LiTe4H4(O3F4)2,0.084812377522645,False,True,False,23,5,Triclinic,P1,F-H-Li-O-Te,"['F', 'H', 'Li', 'O', 'Te']",1,0,1.6809500969269269,7,0.3478260869565217,0.3975155279503106,"{""T:4"": 1, ""S:5"": 2, ""TS:3"": 3, ""SS:4"": 6, ""S:1"": 8, ""S:4"": 1, ""L:2"": 2}",23
mp-1213368,EuCu(WO4)2,0.013056203541667002,False,True,False,24,4,Triclinic,P-1,Cu-Eu-O-W,"['Cu', 'Eu', 'O', 'W']",1,0,2.022808529414703,8,0.1666666666666666,0.1666666666666665,"{""SA:8"": 2, ""TL:3"": 4, ""O:6"": 4, ""TS:3"": 2, ""L:2"": 4, ""PP:5"": 2, ""A:2"": 4, ""T:4"": 2}",24
mp-1111693,K3ScI6,0.0554351375,False,True,False,10,3,Cubic,Fm-3m,I-K-Sc,"['I', 'K', 'Sc']",1,0,0.9502705392332348,3,0.6,0.2666666666666666,"{""C:12"": 2, ""O:6"": 2, ""L:2"": 6}",10
mp-1187654,TmMg5,0.056969163499999004,False,True,False,6,2,Orthorhombic,Amm2,Mg-Tm,"['Mg', 'Tm']",1,0,-0.0,1,1.0,0.0,"{""AC:12"": 6}",6
mp-1205715,CeCo5H4,0.049023953999999,False,True,False,10,3,Orthorhombic,Cmmm,Ce-Co-H,"['Ce', 'Co', 'H']",1,0,1.0549201679861442,3,0.4,0.1333333333333335,"{""HP:12"": 2, ""A:2"": 4, ""S:4"": 4}",10
mp-753737,Li3CuS2,0.04203779083333,False,True,False,24,3,Orthorhombic,Pbcn,Cu-Li-S,"['Cu', 'Li', 'S']",1,0,1.0986122886681096,3,0.3333333333333333,0.0,"{""C:12"": 8, ""SH:13"": 8, ""TT_1:9"": 8}",24
mp-1197031,BaV6O11,0.038282545937555,False,False,True,36,3,Hexagonal,P6_3mc,Ba-O-V,"['Ba', 'O', 'V']",1,1,1.585934113192662,6,0.3333333333333333,0.3518518518518516,"{""AC:12"": 2, ""O:6"": 10, ""T:5"": 2, ""TY:3"": 12, ""TL:3"": 6, ""T:4"": 4}",36
mp-1027918,Mg14ZrSn,0.084664163,False,True,False,16,3,Hexagonal,P-6m2,Mg-Sn-Zr,"['Mg', 'Sn', 'Zr']",1,0,-0.0,1,1.0,0.0,"{""AC:12"": 16}",16
mp-752824,VOF3,0.029276177500000004,False,True,False,20,3,Orthorhombic,Pca2_1,F-O-V,"['F', 'O', 'V']",1,0,0.9502705392332348,3,0.6,0.2666666666666666,"{""S:5"": 4, ""S:1"": 12, ""ET:7"": 4}",20
mp-768142,Li13Nb14ZnO42,0.012107202589282001,False,True,False,70,4,Triclinic,P1,Li-Nb-O-Zn,"['Li', 'Nb', 'O', 'Zn']",1,0,0.6730116670092565,2,0.6,0.1,"{""O:6"": 28, ""SS:4"": 42}",70
mp-1215542,Zn2GaCuSe4,0.004240067500000001,False,True,False,8,4,Tetragonal,I-42m,Cu-Ga-Se-Zn,"['Cu', 'Ga', 'Se', 'Zn']",1,0,-0.0,1,1.0,0.0,"{""T:4"": 8}",8
mp-777326,Mn2OF3,0.05958090805553701,False,True,False,24,3,Orthorhombic,Amm2,F-Mn-O,"['F', 'Mn', 'O']",1,0,1.5607104090414063,5,0.3333333333333333,0.1333333333333333,"{""O:6"": 8, ""TL:3"": 4, ""ET:7"": 4, ""PP:6"": 4, ""ST:7"": 4}",24
mp-16227,Zn3Ni2Ge,0.0018794742117110002,False,False,True,24,3,Cubic,Fd-3m,Ge-Ni-Zn,"['Ge', 'Ni', 'Zn']",1,1,0.6931471805599453,2,0.5,0.0,"{""UNKNOWN:14"": 12, ""I:12"": 12}",24
