material_id,ce_entropy,n_distinct_envs,dominance,gini,ce_symbols,n_sites_ce
mp-1189516,1.6094379124341005,5,0.2,0.0,"{""SBT:8"": 4, ""O:6"": 4, ""SS:4"": 4, ""T:4"": 4, ""S:5"": 4}",20
mp-755087,0.6730116670092565,2,0.6,0.1,"{""O:6"": 4, ""T:4"": 6}",10
mp-1078965,1.3321790402101223,4,0.4,0.1500000000000001,"{""UNKNOWN:14"": 2, ""PBP:12"": 2, ""TY:3"": 4, ""O:6"": 2}",10
mp-1194610,1.7344311963817762,8,0.35,0.4499999999999999,"{""O:6"": 3, ""PB:7"": 2, ""DDPN:8"": 2, ""C:8"": 1, ""S:5"": 2, ""T:4"": 6, ""A:2"": 10, ""S:1"": 14}",40
mp-1103916,0.8587409130062869,3,0.6153846153846154,0.358974358974359,"{""DD:20"": 1, ""I:12"": 8, ""UNKNOWN:14"": 4}",13
mp-1246187,1.0549201679861442,3,0.4,0.1333333333333335,"{""L:2"": 1, ""T:4"": 2, ""T:5"": 2}",5
mp-1221010,1.2446725381717776,5,0.5714285714285714,0.4380952380952381,"{""TT_1:9"": 4, ""SA:8"": 6, ""T:4"": 6, ""UNKNOWN:14"": 2, ""S:1"": 24}",42
mp-1074676,1.5396544474400975,6,0.4166666666666667,0.3611111111111109,"{""SH:13"": 1, ""AC:12"": 3, ""DI:11"": 5, ""C:12"": 1, ""PBP:12"": 1, ""MI:10"": 1}",12
mp-510598,1.6674619334292946,6,0.375,0.2083333333333332,"{""SBT:8"": 4, ""S:5"": 4, ""O:6"": 4, ""SS:4"": 4, ""T:4"": 12, ""TL:3"": 4}",32
mp-1247317,1.1822230016451067,4,0.4,0.3166666666666669,"{""O:6"": 1, ""TL:3"": 2, ""L:2"": 6, ""S:1"": 6}",15
mp-807769,2.0177460728092216,8,0.2352941176470588,0.1544117647058822,"{""TY:3"": 2, ""S:4"": 2, ""O:6"": 2, ""L:2"": 1, ""ET:7"": 2, ""SS:4"": 2, ""PP:6"": 2, ""S:5"": 4}",17
mp-18352,1.1988493129136213,4,0.5,0.3333333333333332,"{""O:6"": 4, ""SS:4"": 12, ""TC:9"": 8, ""TS:3"": 24}",48
mp-1029312,1.039720770839918,3,0.5,0.1666666666666667,"{""UNKNOWN:16"": 2, ""T:4"": 2, ""L:2"": 4}",8
mp-636320,-0.0,1,1.0,0.0,"{""UNKNOWN:14"": 4}",4
mp-1101864,1.0986122886681096,3,0.3333333333333333,0.0,"{""TT_1:9"": 4, ""C:12"": 4, ""SH:13"": 4}",12
mp-752884,-0.0,1,1.0,0.0,"{""O:6"": 24}",24
mp-756434,1.3421131789144003,4,0.3636363636363636,0.1590909090909091,"{""SS:4"": 4, ""O:6"": 6, ""S:5"": 8, ""TY:3"": 4}",22
mp-679979,2.2461630270940383,11,0.2608695652173913,0.2529644268774702,"{""TT_2:9"": 4, ""DDPN:8"": 4, ""TBT:8"": 2, ""O:6"": 4, ""TY:3"": 4, ""L:2"": 2, ""A:2"": 4, ""S:1"": 12, ""DI:11"": 4, ""AC:12"": 4, ""SH:13"": 2}",46
mp-752980,1.4013926466081226,5,0.4375,0.3500000000000001,"{""O:6"": 4, ""L:2"": 7, ""A:2"": 1, ""BO_2:8"": 2, ""BO_1:8"": 2}",16
mp-1186577,-0.0,1,1.0,0.0,"{""UNKNOWN:14"": 4}",4
mp-1216533,1.4357470435705602,5,0.3333333333333333,0.3111111111111111,"{""T:4"": 2, ""O:6"": 3, ""S:1"": 6, ""TY:3"": 6, ""L:2"": 1}",18
mp-1371279,1.1490596969706202,4,0.5555555555555556,0.3611111111111111,"{""T:6"": 2, ""T:4"": 10, ""T:5"": 4, ""PP:6"": 2}",18
mp-796383,1.6417347121875212,6,0.3636363636363636,0.2878787878787876,"{""S:5"": 8, ""O:6"": 4, ""T:4"": 4, ""S:1"": 16, ""TL:3"": 8, ""PP:5"": 4}",44
mp-755888,1.3304073932436389,5,0.4166666666666667,0.4000000000000001,"{""O:6"": 8, ""TL:3"": 3, ""PP:5"": 2, ""TY:3"": 10, ""T:5"": 1}",24
mp-1188626,0.7529746827658886,3,0.7058823529411765,0.4313725490196078,"{""I:12"": 1, ""O:6"": 4, ""T:5"": 12}",17
mp-1045547,1.078992207877583,3,0.4285714285714285,0.0952380952380953,"{""O:6"": 6, ""SS:4"": 4, ""S:5"": 4}",14
mp-1247328,1.4270610433807245,5,0.4444444444444444,0.3111111111111111,"{""T:4"": 4, ""SS:4"": 2, ""TS:3"": 2, ""S:4"": 2, ""T:5"": 8}",18
mp-1210074,1.484457535817486,6,0.4615384615384615,0.3974358974358973,"{""O:6"": 2, ""T:4"": 6, ""T:5"": 2, ""A:2"": 12, ""S:1"": 2, ""TL:3"": 2}",26
mp-1198240,1.8499960624928429,7,0.2105263157894736,0.2255639097744359,"{""UNKNOWN:16"": 2, ""HA:12"": 4, ""UNKNOWN:15"": 4, ""TT_1:9"": 4, ""SBSA:10"": 8, ""BS_2:10"": 8, ""ST:7"": 8}",38
mp-1226491,1.0549201679861442,3,0.4,0.1333333333333335,"{""UNKNOWN:16"": 1, ""SMA:9"": 2, ""C:12"": 2}",5
mp-2226498,0.9502705392332348,3,0.6,0.2666666666666666,"{""TY:3"": 1, ""T:4"": 3, ""S:1"": 1}",5
mp-1103298,1.2424533248940002,4,0.5,0.25,"{""SY:4"": 2, ""S:1"": 6, ""TO_1:9"": 2, ""TY:3"": 2}",12
mp-1203596,1.1285962936622185,5,0.631578947368421,0.5052631578947371,"{""O:6"": 4, ""S:1"": 48, ""TL:3"": 12, ""T:4"": 4, ""A:2"": 8}",76
mp-2095,1.3321790402101223,4,0.4,0.1500000000000001,"{""TT_2:9"": 8, ""TT_1:9"": 4, ""ST:7"": 4, ""T:6"": 4}",20
mp-11115,1.559581156259877,5,0.25,0.1500000000000001,"{""TT_2:9"": 2, ""T:4"": 4, ""S:4"": 2, ""TY:3"": 4, ""SS:4"": 4}",16
mp-1223754,1.1822230016451067,4,0.4,0.3166666666666669,"{""C:8"": 1, ""DDPN:8"": 6, ""SS:9"": 6, ""T:6"": 2}",15
mp-976762,-0.0,1,1.0,0.0,"{""C:12"": 4}",4
mp-1214403,0.5004024235381879,2,0.8,0.3,"{""S:1"": 8, ""T:4"": 2}",10
mp-26948,1.4677339293271523,5,0.4166666666666667,0.2666666666666668,"{""O:6"": 4, ""T:4"": 4, ""TY:3"": 4, ""A:2"": 10, ""L:2"": 2}",24
mp-1208289,-0.0,1,1.0,0.0,"{""T:4"": 10}",10
mp-3415,1.0549201679861442,3,0.4,0.1333333333333335,"{""UNKNOWN:16"": 1, ""SMA:9"": 2, ""DD:8"": 2}",5
mp-1520344,0.9502705392332348,3,0.6,0.2666666666666666,"{""C:12"": 2, ""O:6"": 2, ""L:2"": 6}",10
mp-555682,0.8486855577264172,3,0.6666666666666666,0.3703703703703702,"{""O:6"": 2, ""TY:3"": 4, ""A:2"": 12}",18
mp-1023160,-0.0,1,1.0,0.0,"{""AC:12"": 16}",16
mp-1095963,0.6931471805599453,2,0.5,0.0,"{""S:1"": 2, ""L:2"": 2}",4
mp-983565,-0.0,1,1.0,0.0,"{""T:4"": 8}",8
mp-1208300,1.3296613488547582,4,0.3333333333333333,0.1666666666666665,"{""PCPA:11"": 2, ""DI:11"": 2, ""TT_1:9"": 4, ""C:12"": 4}",12
mp-758145,1.4142790651247086,5,0.4545454545454545,0.3272727272727271,"{""O:6"": 8, ""T:4"": 8, ""A:2"": 20, ""S:1"": 4, ""TL:3"": 4}",44
mp-998965,-0.0,1,1.0,0.0,"{""UNKNOWN:14"": 4}",4
mp-1203567,1.7986522062521288,7,0.2727272727272727,0.2597402597402598,"{""PCPA:11"": 4, ""O:6"": 4, ""T:4"": 4, ""TY:3"": 4, ""L:2"": 12, ""A:2"": 12, ""S:1"": 4}",44
mp-1213036,1.0096137581740383,3,0.5333333333333333,0.2222222222222223,"{""UNKNOWN:14"": 4, ""SBSA:10"": 8, ""C:12"": 3}",15
mp-1202562,0.9743147528693494,3,0.5,0.25,"{""PB:7"": 4, ""S:1"": 16, ""A:2"": 12}",32
mp-2227190,0.6365141682948128,2,0.6666666666666666,0.1666666666666665,"{""S:4"": 4, ""O:6"": 2}",6
mp-1224054,1.320888343149322,4,0.375,0.1875,"{""C:12"": 6, ""BS_2:10"": 2, ""BO_2:8"": 4, ""SBT:8"": 4}",16
mp-1248857,0.9477014143994028,3,0.5853658536585366,0.2926829268292683,"{""T:4"": 24, ""O:6"": 11, ""TY:3"": 6}",41
mp-972456,-0.0,1,1.0,0.0,"{""UNKNOWN:14"": 4}",4
mp-2848,0.9743147528693494,3,0.5,0.25,"{""UNKNOWN:14"": 2, ""SH:13"": 8, ""SBSA:10"": 6}",16
mp-1042295,0.796311640173813,3,0.7142857142857143,0.3809523809523809,"{""SBT:8"": 4, ""O:6"": 20, ""T:4"": 4}",28
mp-1075616,2.8492350266891995,19,0.1071428571428571,0.2218045112781952,"{""AC:12"": 2, ""I:12"": 1, ""SH:13"": 3, ""PBP:12"": 2, ""PCPA:11"": 2, ""PP:10"": 1, ""SBSA:10"": 1, ""SMA:9"": 1, ""TI:9"": 1, ""SS:9"": 2, ""TT_1:9"": 3, ""PB:7"": 1, ""T:6"": 1, ""BO_2:8"": 1, ""MI:10"": 1, ""BS_2:10"": 1, ""TO_2:9"": 1, ""SBT:8"": 2, ""FO:7"": 1}",28
mp-1176803,1.564940187503208,5,0.2631578947368421,0.1578947368421051,"{""T:4"": 20, ""O:6"": 8, ""L:2"": 16, ""A:2"": 13, ""TL:3"": 19}",76
mp-767907,1.7781760270354652,8,0.3548387096774194,0.375,"{""S:5"": 16, ""O:6"": 22, ""SS:4"": 4, ""S:4"": 4, ""T:4"": 4, ""TY:3"": 4, ""PP:5"": 4, ""T:5"": 4}",62
mp-2240837,1.9915093613566135,8,0.2307692307692307,0.2211538461538462,"{""S:5"": 3, ""T:4"": 1, ""O:6"": 2, ""PP:5"": 1, ""L:2"": 1, ""TL:3"": 2, ""SS:4"": 2, ""SY:4"": 1}",13
mp-625950,0.2711893730418441,2,0.9230769230769232,0.4230769230769231,"{""O:6"": 1, ""S:1"": 12}",13
mp-16227,0.6931471805599453,2,0.5,0.0,"{""UNKNOWN:14"": 12, ""I:12"": 12}",24
mp-759362,1.303092403761719,6,0.5555555555555556,0.5,"{""TY:3"": 4, ""T:6"": 4, ""T:4"": 16, ""A:2"": 40, ""L:2"": 4, ""S:1"": 4}",72
mp-555741,1.4451858789480825,5,0.3333333333333333,0.2999999999999998,"{""C:12"": 1, ""S:4"": 1, ""T:4"": 2, ""S:1"": 4, ""A:2"": 4}",12
mp-1173376,2.1785611755346874,12,0.24,0.4300000000000001,"{""BS_2:10"": 10, ""DI:11"": 2, ""TT_1:9"": 4, ""O:6"": 12, ""T:4"": 9, ""S:5"": 18, ""S:4"": 2, ""TL:3"": 8, ""L:2"": 2, ""TS:3"": 5, ""S:1"": 1, ""SS:4"": 2}",75
mp-1209300,0.8675632284814612,3,0.6666666666666666,0.3333333333333335,"{""C:12"": 2, ""DDPN:8"": 2, ""A:2"": 8}",12
mp-975045,-0.0,1,1.0,0.0,"{""C:12"": 4}",4
mp-545481,1.351783994289646,4,0.2857142857142857,0.1071428571428569,"{""SBT:8"": 2, ""S:4"": 1, ""SH:13"": 2, ""O:6"": 2}",7
mp-756151,1.294545165844896,4,0.3636363636363636,0.2045454545454545,"{""T:4"": 8, ""O:6"": 6, ""S:5"": 6, ""TY:3"": 2}",22
mp-29177,1.7118451352339117,6,0.3076923076923077,0.192307692307692,"{""AC:12"": 2, ""S:5"": 8, ""TY:3"": 4, ""SS:4"": 4, ""BO_3:8"": 4, ""SY:4"": 4}",26
mp-1043608,1.559581156259877,5,0.25,0.1500000000000001,"{""O:6"": 8, ""T:4"": 8, ""TL:3"": 8, ""A:2"": 4, ""TS:3"": 4}",32
mp-23586,1.6186634591002576,7,0.3571428571428571,0.4387755102040815,"{""SS:4"": 4, ""S:5"": 8, ""TY:3"": 10, ""SA:8"": 2, ""C:12"": 1, ""FO:7"": 2, ""C:8"": 1}",28
mp-756826,-0.0,1,1.0,0.0,"{""O:6"": 40}",40
mp-2223641,1.5229550675313184,5,0.3333333333333333,0.2222222222222221,"{""ET:7"": 1, ""SS:4"": 1, ""T:4"": 2, ""A:2"": 3, ""TL:3"": 2}",9
mp-1204031,1.700164942414579,6,0.25,0.2291666666666665,"{""O:6"": 6, ""TY:3"": 8, ""TL:3"": 8, ""A:2"": 4, ""TS:3"": 4, ""ET:7"": 2}",32
mp-25969,1.5953541336364587,6,0.35,0.3333333333333332,"{""S:5"": 2, ""O:6"": 6, ""T:6"": 2, ""T:4"": 8, ""A:2"": 14, ""TL:3"": 8}",40
mp-627632,1.3792922544726758,4,0.2666666666666666,0.05,"{""T:4"": 16, ""S:1"": 16, ""L:2"": 16, ""A:2"": 12}",60
mp-752634,1.3163022657965957,4,0.3157894736842105,0.1710526315789473,"{""O:6"": 6, ""T:4"": 2, ""TL:3"": 6, ""L:2"": 5}",19
mp-1101976,1.0986122886681096,3,0.3333333333333333,0.0,"{""SH:13"": 4, ""C:12"": 4, ""TT_1:9"": 4}",12
mp-1323588,0.5799151714181009,2,0.7333333333333333,0.2333333333333331,"{""T:4"": 11, ""TY:3"": 4}",15
mp-1226154,1.987585202410363,10,0.3076923076923077,0.4323076923076925,"{""O:6"": 8, ""T:6"": 2, ""T:4"": 5, ""TY:3"": 20, ""HA:12"": 2, ""A:2"": 12, ""S:1"": 2, ""TS:3"": 2, ""SS:4"": 4, ""TL:3"": 8}",65
mp-560789,1.2798542258336676,4,0.4,0.25,"{""O:6"": 12, ""S:4"": 4, ""L:2"": 8, ""S:1"": 16}",40
mp-1218221,1.078992207877583,3,0.4285714285714285,0.0952380952380953,"{""O:6"": 12, ""S:5"": 8, ""T:4"": 8}",28
mp-774333,0.5982695885852573,2,0.7142857142857143,0.2142857142857144,"{""T:4"": 20, ""O:6"": 8}",28
mp-1047903,1.2353468116280648,4,0.45,0.2999999999999998,"{""T:4"": 36, ""O:6"": 8, ""TL:3"": 24, ""A:2"": 12}",80
mp-1208956,1.1285962936622185,5,0.631578947368421,0.5052631578947371,"{""TT_1:9"": 2, ""O:6"": 2, ""S:1"": 24, ""T:4"": 4, ""ST:7"": 6}",38
mp-2309,1.9730014063936123,8,0.3,0.175,"{""ST:7"": 2, ""SBT:8"": 2, ""O:6"": 6, ""ET:7"": 2, ""T:5"": 2, ""T:4"": 2, ""BO_2:8"": 2, ""DI:11"": 2}",20
mp-989538,0.9502705392332348,3,0.6,0.2666666666666666,"{""C:12"": 2, ""O:6"": 2, ""L:2"": 6}",10
mp-1212828,1.7677614722893291,7,0.3636363636363636,0.2857142857142858,"{""PB:7"": 4, ""C:8"": 2, ""O:6"": 2, ""TI:9"": 2, ""TBT:8"": 2, ""BO_2:8"": 8, ""T:5"": 2}",22
mp-1046130,1.4264597697470267,5,0.4210526315789473,0.3157894736842104,"{""TT_1:9"": 2, ""SS:4"": 8, ""ST:7"": 2, ""O:6"": 2, ""S:5"": 5}",19
mp-567348,-0.0,1,1.0,0.0,"{""UNKNOWN:14"": 4}",4
mp-973372,-0.0,1,1.0,0.0,"{""AC:12"": 6}",6
mp-1112670,0.9502705392332348,3,0.6,0.2666666666666666,"{""C:12"": 2, ""O:6"": 2, ""L:2"": 6}",10
mp-1111146,0.9502705392332348,3,0.6,0.2666666666666666,"{""C:12"": 2, ""O:6"": 2, ""L:2"": 6}",10
mp-2715317,1.5827205566756737,6,0.35,0.3499999999999998,"{""O:6"": 12, ""BO_1:8"": 4, ""TI:9"": 4, ""T:4"": 12, ""A:2"": 28, ""L:2"": 20}",80
mp-276,0.6365141682948128,2,0.6666666666666666,0.1666666666666665,"{""UNKNOWN:16"": 2, ""I:12"": 4}",6
mp-26416,1.698782989513801,7,0.4166666666666667,0.3333333333333335,"{""T:5"": 2, ""O:6"": 2, ""T:4"": 4, ""L:2"": 2, ""A:2"": 10, ""TL:3"": 2, ""TS:3"": 2}",24
mp-1112879,0.9502705392332348,3,0.6,0.2666666666666666,"{""C:12"": 2, ""O:6"": 2, ""L:2"": 6}",10
mp-1245695,1.5124511784664485,5,0.2857142857142857,0.2285714285714284,"{""T:5"": 16, ""FO:7"": 8, ""T:6"": 12, ""T:4"": 4, ""L:2"": 16}",56
mp-41095,1.3730039128771998,4,0.2727272727272727,0.0681818181818181,"{""TBSA:10"": 6, ""SH:13"": 6, ""ST:7"": 4, ""SBT:8"": 6}",22
mp-1185389,-0.0,1,1.0,0.0,"{""UNKNOWN:14"": 4}",4
mp-5760,1.0986122886681096,3,0.3333333333333333,0.0,"{""TT_1:9"": 2, ""SH:13"": 2, ""C:12"": 2}",6
mp-11084,1.0986122886681096,3,0.3333333333333333,0.0,"{""DI:11"": 4, ""C:12"": 4, ""TT_1:9"": 4}",12
mp-1197171,1.559581156259877,7,0.5,0.4285714285714286,"{""TT_2:9"": 4, ""T:4"": 8, ""L:2"": 4, ""S:1"": 32, ""A:2"": 8, ""TY:3"": 4, ""TL:3"": 4}",64
mp-1022207,1.559581156259877,5,0.25,0.1500000000000001,"{""DI:11"": 2, ""SH:13"": 2, ""BS_2:10"": 2, ""C:12"": 1, ""SBT:8"": 1}",8
mp-36836,1.9686932085049356,8,0.2666666666666666,0.2416666666666667,"{""PA:10"": 3, ""SA:8"": 3, ""SMA:9"": 6, ""O:6"": 6, ""L:2"": 12, ""BO_2:8"": 6, ""TS:3"": 6, ""PP:10"": 3}",45
mp-1226936,1.0986122886681096,3,0.3333333333333333,0.0,"{""O:6"": 8, ""TL:3"": 8, ""S:4"": 8}",24
mp-1079670,1.3321790402101223,4,0.4,0.1500000000000001,"{""O:6"": 2, ""DI:11"": 2, ""TL:3"": 2, ""T:4"": 4}",10
mp-560043,1.2919060073446698,5,0.4444444444444444,0.4222222222222223,"{""BS_1:10"": 1, ""TY:3"": 6, ""TS:3"": 8, ""SS:4"": 2, ""UNKNOWN:14"": 1}",18
mp-15783,-0.0,1,1.0,0.0,"{""O:6"": 4}",4
mp-985697,1.6127003390445942,6,0.2608695652173913,0.2971014492753623,"{""SBSA:10"": 2, ""O:6"": 1, ""T:4"": 6, ""TY:3"": 2, ""S:1"": 6, ""A:2"": 6}",23
mp-1254519,1.7450871223459463,8,0.3076923076923077,0.4455128205128205,"{""PP:5"": 4, ""SY:4"": 2, ""T:4"": 24, ""L:2"": 20, ""A:2"": 13, ""TY:3"": 7, ""TL:3"": 7, ""TS:3"": 1}",78
mp-1233115,0.9502705392332348,3,0.6,0.2666666666666666,"{""TT_1:9"": 2, ""O:6"": 2, ""S:5"": 6}",10
mp-1225417,1.380360238654478,5,0.4347826086956521,0.3652173913043477,"{""SA:8"": 6, ""O:6"": 1, ""T:4"": 10, ""BO_2:8"": 3, ""BO_3:8"": 3}",23
mp-1016269,-0.0,1,1.0,0.0,"{""AC:12"": 8}",8
mp-1199016,1.6762349391347304,6,0.3333333333333333,0.25,"{""BO_2:8"": 4, ""TBT:8"": 4, ""SMA:9"": 8, ""MI:10"": 8, ""ET:7"": 16, ""TT_1:9"": 8}",48
mp-1202676,1.564957250242801,5,0.3076923076923077,0.1538461538461539,"{""O:6"": 8, ""T:4"": 8, ""TL:3"": 16, ""A:2"": 12, ""PP:6"": 8}",52
mp-863384,1.320888343149322,4,0.375,0.1875,"{""S:5"": 8, ""ST:7"": 8, ""SBT:8"": 12, ""T:6"": 4}",32
mp-1247782,1.9865302366210549,10,0.3,0.3899999999999999,"{""BS_2:10"": 2, ""O:6"": 12, ""ET:7"": 2, ""FO:7"": 2, ""HB:8"": 2, ""S:5"": 10, ""T:4"": 2, ""PP:6"": 4, ""TL:3"": 2, ""DDPN:8"": 2}",40
mp-628643,1.6326309271543518,6,0.3333333333333333,0.3055555555555553,"{""T:4"": 6, ""TY:3"": 8, ""SBT:8"": 2, ""SS:9"": 2, ""SS:4"": 4, ""T:5"": 2}",24
mp-1020124,1.4708084763221114,5,0.4,0.28,"{""O:6"": 16, ""T:4"": 32, ""TS:3"": 8, ""TL:3"": 16, ""A:2"": 8}",80
mp-753080,-0.0,1,1.0,0.0,"{""O:6"": 32}",32
mp-770192,-0.0,1,1.0,0.0,"{""O:6"": 12}",12
mp-1102737,1.0986122886681096,3,0.3333333333333333,0.0,"{""UNKNOWN:15"": 4, ""C:12"": 4, ""SMA:9"": 4}",12
mp-1097643,-0.0,1,1.0,0.0,"{""L:2"": 4}",4
mp-1069057,1.0549201679861442,3,0.4,0.1333333333333335,"{""UNKNOWN:16"": 1, ""BO_2:8"": 2, ""SY:4"": 2}",5
mp-1184574,-0.0,1,1.0,0.0,"{""UNKNOWN:14"": 4}",4
mp-1101395,1.200684562341244,4,0.5294117647058824,0.3088235294117647,"{""O:6"": 8, ""T:4"": 12, ""L:2"": 36, ""A:2"": 12}",68
mp-556525,1.2730283365896256,4,0.4444444444444444,0.25,"{""UNKNOWN:14"": 4, ""SBT:8"": 4, ""S:4"": 2, ""T:4"": 8}",18
mp-1215542,-0.0,1,1.0,0.0,"{""T:4"": 8}",8
mp-1228393,0.9502705392332348,3,0.6,0.2666666666666666,"{""C:12"": 2, ""O:6"": 2, ""L:2"": 6}",10
mp-625718,0.410116318288409,2,0.8571428571428571,0.357142857142857,"{""TT_1:9"": 2, ""S:1"": 12}",14
mp-1105135,2.0253262207700677,8,0.2,0.1499999999999999,"{""TT_1:9"": 2, ""SBT:8"": 2, ""ET:7"": 4, ""T:5"": 2, ""T:4"": 4, ""SY:4"": 2, ""TY:3"": 2, ""SS:4"": 2}",20
mp-1519570,1.966175517149571,8,0.2222222222222222,0.25,"{""BS_2:10"": 1, ""O:6"": 4, ""T:6"": 1, ""ET:7"": 4, ""SA:8"": 2, ""T:4"": 2, ""TL:3"": 2, ""HB:8"": 2}",18
mp-1095339,0.8675632284814612,3,0.6666666666666666,0.3333333333333335,"{""DDPN:8"": 2, ""BO_2:8"": 2, ""TBT:8"": 8}",12
mp-1189725,1.039720770839918,3,0.5,0.1666666666666667,"{""TT:12"": 4, ""TO_3:9"": 4, ""S:1"": 8}",16
mp-985701,1.5246335284348942,5,0.3333333333333333,0.2133333333333333,"{""O:6"": 4, ""T:4"": 4, ""S:1"": 10, ""A:2"": 8, ""TL:3"": 4}",30
mp-768078,1.662376959192822,6,0.2857142857142857,0.2777777777777777,"{""O:6"": 6, ""S:5"": 2, ""T:4"": 12, ""TY:3"": 8, ""TL:3"": 4, ""A:2"": 10}",42
mp-555194,0.6931471805599453,2,0.5,0.0,"{""O:6"": 6, ""S:1"": 6}",12
mp-757744,0.5982695885852573,2,0.7142857142857143,0.2142857142857144,"{""T:4"": 20, ""O:6"": 8}",28
mp-1246491,1.039720770839918,3,0.5,0.1666666666666667,"{""T:6"": 2, ""L:2"": 2, ""T:4"": 4}",8
mp-695960,0.7356219397587946,3,0.75,0.4166666666666667,"{""FO:7"": 8, ""S:5"": 8, ""S:1"": 48}",64
mp-1199897,1.6333114983290302,6,0.3809523809523809,0.2936507936507935,"{""O:6"": 4, ""T:4"": 6, ""S:1"": 16, ""A:2"": 8, ""TY:3"": 4, ""TL:3"": 4}",42
mp-11263,0.5623351446188083,2,0.75,0.25,"{""UNKNOWN:14"": 6, ""I:12"": 2}",8
mp-8378,1.6674619334292946,6,0.375,0.2083333333333332,"{""PBP:12"": 2, ""DDPN:8"": 2, ""SBT:8"": 2, ""T:4"": 6, ""TY:3"": 2, ""SS:4"": 2}",16
mp-796276,1.3862943611198906,4,0.25,0.0,"{""S:5"": 2, ""FO:7"": 2, ""T:6"": 2, ""S:1"": 2}",8
mp-1041823,1.5498260458782016,5,0.2857142857142857,0.1714285714285714,"{""T:6"": 4, ""S:4"": 8, ""TY:3"": 4, ""TL:3"": 4, ""SS:4"": 8}",28
mp-1214912,1.2947749214475035,5,0.5263157894736842,0.4210526315789473,"{""T:4"": 4, ""S:5"": 4, ""S:4"": 2, ""S:1"": 20, ""A:2"": 8}",38
mp-1200913,1.3356031336424652,6,0.5714285714285714,0.4841269841269842,"{""T:5"": 4, ""O:6"": 2, ""T:4"": 6, ""AC:12"": 2, ""A:2"": 24, ""TL:3"": 4}",42
mp-541568,1.8866967846580789,7,0.2,0.1714285714285717,"{""DI:11"": 4, ""O:6"": 4, ""T:6"": 8, ""ET:7"": 4, ""T:4"": 4, ""S:5"": 8, ""FO:7"": 8}",40
mp-542634,1.6094379124341005,5,0.2,0.0,"{""TT_1:9"": 2, ""SS:9"": 2, ""SBT:8"": 2, ""ST:7"": 2, ""TBSA:10"": 2}",10
mp-862841,-0.0,1,1.0,0.0,"{""UNKNOWN:14"": 4}",4
mp-1227547,1.774009413635966,8,0.3255813953488372,0.4156976744186047,"{""S:4"": 2, ""S:5"": 2, ""O:6"": 3, ""SA:8"": 2, ""TY:3"": 14, ""TL:3"": 2, ""S:1"": 8, ""A:2"": 10}",43
mp-1187678,-0.0,1,1.0,0.0,"{""C:12"": 4}",4
mp-850874,1.671025804970187,6,0.3432835820895522,0.2661691542288555,"{""O:6"": 7, ""T:4"": 12, ""A:2"": 23, ""S:1"": 11, ""L:2"": 9, ""TL:3"": 5}",67
mp-1218971,-0.0,1,1.0,0.0,"{""O:6"": 4}",4
mp-1111900,0.9502705392332348,3,0.6,0.2666666666666666,"{""C:12"": 2, ""O:6"": 2, ""L:2"": 6}",10
mp-1043713,1.8224362127868807,7,0.2727272727272727,0.2727272727272727,"{""C:8"": 2, ""O:6"": 6, ""T:4"": 8, ""A:2"": 12, ""TY:3"": 4, ""S:1"": 4, ""TL:3"": 8}",44
mp-756535,1.3296613488547582,4,0.3333333333333333,0.1666666666666665,"{""O:6"": 2, ""T:4"": 2, ""TY:3"": 4, ""A:2"": 4}",12
mp-865400,-0.0,1,1.0,0.0,"{""AC:12"": 8}",8
mp-1198199,2.029395601506142,8,0.1904761904761904,0.1607142857142856,"{""ST:7"": 4, ""O:6"": 6, ""S:1"": 8, ""A:2"": 8, ""L:2"": 4, ""DDPN:8"": 4, ""S:5"": 4, ""T:5"": 4}",42
mp-1209422,0.8675632284814612,3,0.6666666666666666,0.3333333333333335,"{""AC:12"": 4, ""T:4"": 4, ""S:1"": 16}",24
mp-2510,-0.0,1,1.0,0.0,"{""C:12"": 4}",4
mp-1220794,2.4964523429841035,16,0.2105263157894736,0.4029605263157894,"{""SBSA:10"": 4, ""O:6"": 16, ""PP:6"": 4, ""ST:7"": 4, ""SBT:8"": 5, ""TBSA:10"": 2, ""ET:7"": 1, ""TO_2:9"": 1, ""T:5"": 6, ""TL:3"": 8, ""TS:3"": 2, ""DI:11"": 8, ""SS:4"": 2, ""SA:8"": 1, ""S:1"": 8, ""L:2"": 4}",76
mp-1186736,-0.0,1,1.0,0.0,"{""C:12"": 4}",4
mp-778833,1.310783678099714,4,0.3333333333333333,0.1944444444444444,"{""O:6"": 6, ""TL:3"": 6, ""ST:7"": 2, ""BO_2:8"": 4}",18
mp-759588,2.357072074646437,13,0.2051282051282051,0.3510848126232739,"{""S:4"": 1, ""T:6"": 8, ""O:6"": 4, ""S:5"": 4, ""ST:7"": 2, ""C:8"": 2, ""A:2"": 2, ""MI:10"": 2, ""TBT:8"": 4, ""S:1"": 1, ""T:4"": 6, ""TI:9"": 2, ""TS:3"": 1}",39
mp-2218463,1.564957250242801,5,0.3076923076923077,0.1538461538461539,"{""T:4"": 3, ""O:6"": 2, ""TY:3"": 2, ""TL:3"": 2, ""A:2"": 4}",13
mp-637182,1.1187433359857524,4,0.5833333333333334,0.375,"{""UNKNOWN:16"": 2, ""DD:20"": 1, ""I:12"": 7, ""AC:12"": 2}",12
