formula,band_gap,formation_energy_per_atom,energy_above_hull,density,volume
Li2SnO3,3.1283,-2.224686791527778,0.0,5.046885843499877,237.67296621645062
Li2TeO3,3.6349,-2.021365671805556,0.0,3.893618770821321,323.23583069311246
Li2TeO4,2.4198,-1.949830574404762,0.0,4.554077838759675,299.6935188813291
Li2Ti3O7,2.9823,-3.229605154722221,0.015399772916667002,3.42892117494918,261.003418970178
Li2TiO3,3.0338,-2.981954403333334,0.0,3.46303787960749,210.4967018964505
Li2WO4,3.968,-2.352370269523809,0.0,6.030274476278612,144.13792360917915
Li2Y5In9,0.0,-0.5869304119270811,0.0,6.315248783995514,1568.9945684556951
Li2Zn2W2O9,2.766899999999999,-2.122180268444445,0.037395115749998,6.395308611821525,340.8547520628595
Li2ZnGeO4,3.1053,-2.225629343333333,0.0,3.94908702764043,181.59026295780683
Li2ZnSiO4,4.022,-2.6416847680208333,0.0,3.282875545172151,346.73673630048285
Li2ZnSn3O8,1.943,-2.133102561666666,0.0,5.912025112751361,949.4965867151915
Li2ZrO3,3.7336,-3.040215971111112,0.0,4.210744562000371,120.75560586356808
Li3AlF6,7.7827,-3.487262210833333,0.0,2.84273779576206,567.0593649677974
Li3AlH6,3.5929,-0.355517939749999,0.0,1.042497438786395,171.55657761791986
Li3AlSiO5,4.9447,-2.9747119095,0.0,2.537371340233867,408.0703734093938
Li3BiO4,1.2236,-1.8872128728125,0.0,6.076926929557232,321.12812542354715
Li3MnO4,0.0,-1.98141602849138,0.066211078125,3.361569032051978,276.1504377328429
Li3NbO4,3.8385,-2.717096784687499,0.0,3.9598849973372383,298.11228727832986
Li3PO4,5.818099999999999,-2.753226182455357,0.0,2.5354446569738043,151.67443017472192
Li3PS4,2.8091,-1.181772862142856,0.0,1.854266986621739,644.980015636747
Li3SbO4,3.056,-2.213717543749994,0.0,4.583776086155817,149.67360981603022
Li3TaO4,4.585,-2.8499720124791663,0.0,5.957283327084383,296.3222794554519
Li3VO4,4.0337,-2.502745246250001,0.0,2.697506855821678,167.1456517911135
Li5AlO4,4.662000000000001,-2.496202980041666,0.0,2.309591473156702,722.9102622621566
Li5BiO5,1.3597000000000001,-1.948860575606061,0.0,4.413627443517979,121.77903034390049
Li5FeO4,3.0845,-2.042025744666667,0.0,2.730172537136709,751.988598400936
Li5La3Nb2O12,3.5291,-3.0949245483712122,0.053299920227266005,5.144763792672252,1070.5749256940205
Li5La3Ta2O12,4.007300000000001,-2.950927121310606,0.294818232386356,5.930275949121633,1125.9890727174218
Li6CoO4,1.9349,-1.938767046590909,0.0,2.830290317086024,386.23062221360556
Li6PS5Br,2.1394,-1.306132808241757,0.050508101730768,1.8987672238397142,273.5973028794492
Li6PS5Cl,2.2955,-1.320599137087911,0.08294630153846101,1.641240630729659,271.55370202531924
Li6Si2O7,4.995699999999999,-2.742996080333333,0.015091694999997001,2.352846176902928,296.1539555733623
Li6Zr2O7,4.0047,-2.865416462333333,0.0,3.585106348610689,311.33817996894476
Li7BiO6,1.9268,-1.9806555430952382,0.0,4.402726172360108,133.35067398044131
Li7La3Hf2O12,4.3384,-3.185109127534721,0.009968351718751,6.308758920768985,1067.8774016761383
Li7La3Zr2O12,4.168800000000001,-3.124116936388889,0.006846009531249001,5.013095012638695,1112.6284765324503
Li7P3S11,2.4883,-1.088137318798185,0.019883183531745,1.872052270206949,876.7672645547459
Li8SiO6,4.4509,-2.435039187444444,0.0,2.261978682863211,263.7065132024989
Li8ZrO6,4.7984,-2.46284939711111,0.000657791,3.051995079369946,132.07531174586887
LiAl5O8,5.5169000000000015,-3.350604872559511,0.0,3.637709905389257,492.71254483057214
LiAlH4,4.7457,-0.21714912652777701,0.013086210138888001,0.9068976413995681,277.9788707948962
LiAlO2,6.1183,-3.096943435208333,0.0,3.442778640368225,31.795526085917224
LiAlSiO4,5.2489,-3.210481965714286,0.0,2.688982533467559,466.8768567359054
LiBiO3,0.144299999999999,-1.6352989334166672,0.0,7.405010120314769,473.461939007118
LiBiP2O7,4.1127,-2.535780595465368,0.009609453787875,4.739595830287296,546.3635534104051
LiCaBO3,5.039099999999999,-3.011904808333334,0.0,2.756433756921279,510.02672567538684
LiCaFeF6,4.1719,-3.31610681148148,0.0,3.067030154673756,234.8168858383832
LiCaPO4,5.1798,-3.104518963044217,0.003069337817461,2.764440055600054,511.7431489332775
LiCdBO3,2.115599999999999,-2.30400035625,0.0,4.344979659816659,204.26583499690264
LiCl,5.7373,-2.021952504583333,0.0038527562499990004,1.660108131603423,84.81000959835224
LiClO4,5.7447,-1.008014841805556,0.0,2.5571311802616483,276.3525149147863
LiCoAsO4,1.4055,-1.8227040079761911,0.002541872619048,4.273529619191276,318.3012294586595
LiCoBO3,2.6482,-2.254535249166666,0.131474750416668,3.225432100609498,256.76144081866755
LiCoO2,0.6623,-1.745659770833334,0.0,5.121430775621985,31.733696867729034
LiCoPO4,3.2415,-2.404089948282313,0.0,2.9853592234608683,357.8669246750206
LiCrO2,3.1156,-2.408621853333333,0.0,4.306529701448667,35.06364171960439
LiCuO2,0.3163,-1.450581410833332,0.0,4.607173182615962,36.93841492954792
LiCuSbO4,0.5012999999999991,-1.748695176190476,0.033670591071426004,5.320253144571252,319.9127239571084
LiDyO2,4.5644,-3.288713784999998,0.0,6.798753817102152,196.79998215359106
LiFe2F6,1.7058,-2.753536442592592,0.0,3.62660024826429,213.0242805197013
LiFe5O8,1.3685,-1.7119847100595251,0.06306247000000101,4.495296520671248,611.9559404434948
LiFeAs,0.0,-0.43770784861111206,0.0,5.1554776520581385,88.70908381357775
LiFeBO3,3.1615,-2.332140617916666,0.0,3.306399551161543,244.27003063209077
LiFeO2,1.712499999999999,-1.944936747708332,0.0,4.365992908017233,72.09991707995987
LiFeP,0.0,-0.6519720843253971,0.0,3.9725993859851902,78.3828081056339
LiFeP2O7,1.7443,-2.525759379329004,0.0,3.07172801544365,255.94602694993728
LiFePO4,3.922399999999999,-2.4798960147108833,0.0,3.683145802977754,284.49838986332463
LiFePO4F,2.2424,-2.549630086622024,0.005248857187499001,3.23597126029849,181.40448709319068
LiFeSO4F,1.3691,-2.187057849166667,0.006646499218749001,3.059776944974518,386.0698371185285
LiFeSiO4,2.9822,-2.536767287619047,0.011708977500004,2.953604309708325,522.4115970725499
LiFeSnO4,1.7377,-2.013281224404761,0.001434741964287,4.8626745525349495,335.3312741752472
LiGa,0.0,-0.37987336583333303,0.0,4.3531353897141845,58.488218539042876
LiGa5O8,2.8766,-2.313177789702379,0.0,5.778756905995078,555.7981907619588
LiGaO2,3.1981,-2.378874777083333,0.0,4.2030404435495,171.72218722098282
LiLaNb2O7,1.384999999999999,-3.181968495757575,0.07682651454545701,4.644874642525185,158.60632764204905
LiLaTa2O7,2.2515,-3.375590276181817,0.07020928022727001,6.56110216715354,156.8485269174197
LiMgPO4,5.4297,-2.946585101496598,0.0,2.888396650072459,290.24941637283297
LiMgVO4,3.482599999999999,-2.659056395476189,0.0,3.083888518293805,157.4285633639763
LiMn2O4,0.42689999999999906,-2.0681063427422,0.0,4.039450477596829,148.65876347556787
LiMnBO3,2.563599999999999,-2.514293998405173,0.000665616249998,3.177033622896582,378.4805000316782
LiMnF4,1.855,-2.9340334618773953,0.0,3.557508650992426,128.70969937290567
LiMnO2,1.150399999999999,-2.159869964066093,0.0,4.243169091621241,36.738538046608326
LiMnPO4,3.411499999999999,-2.633428733343891,0.0,3.32137828668069,313.67246480786036
LiMnVO4,1.857499999999999,-2.371862765180622,0.0,3.764986087521542,155.97052984040462
LiMoS2,1.028699999999999,-1.232732893958333,0.023306381458331003,4.448424479142337,249.37214634283455
LiNiO2,0.018000000000000002,-1.497991299166667,0.0,4.635450955622343,104.92425290393659
LiNiPO4,3.4237,-2.365048147210884,0.0,3.749730689727307,284.49204936523745
LiPN2,3.801599999999999,-1.025848460535714,0.0,2.967136011028801,73.79256507501631
LiPO3,5.7219999999999995,-2.702727293428572,0.0,2.435061437820981,703.0385066061369
LiRhO2,1.515299999999999,-1.555824928333332,0.0,6.286704050612769,37.46631942068893
LiSbO3,2.1379,-2.118194097166666,0.0,5.4462318959327884,215.50013311485165
LiScO2,3.904,-3.344621143333333,0.0,3.430721979221607,81.21445464830744
LiSi,0.0,-0.162072771041666,0.012245563601190002,1.876852600281151,247.9166306722312
LiTaO3,3.7003,-3.125358770133336,0.0,7.452082824503236,105.12489484369374
LiTi2O4,0.0,-3.246210392142857,0.0,3.741150165568677,147.9579013849742
LiTiO2,0.0,-2.979356947916666,0.0,4.185257853936155,68.88277266403847
LiV3O8,1.7930000000000001,-2.343562962777778,0.0033483862500060003,3.5559253978868153,268.7558543641708
LiVMoO6,2.7403,-2.178402661481482,0.02585855597222,3.757649456431363,110.3972171526096
LiVO2,0.0,-2.493781042083334,0.0,4.253525953755533,140.35547132375402
LiVO3,3.0342,-2.427956693666675,0.0,3.033697700712837,231.8214352176776
LiVTeO5,2.7905,-2.0766940428125,0.0026061504687560004,4.123548038884939,427.63084312280085
LiYF4,7.8341,-4.055315924444444,0.0,4.022369457807778,141.8804536456185
LiYMo3O8,0.0,-2.378474222564103,0.06130102692308201,5.010176600827968,169.58181130406342
LuCl3,3.8453,-2.418620403541664,0.0,3.468627849236977,269.3588552909042
LuFeO3,0.0,-2.901636080666666,0.013801381291665001,7.791219595066053,356.53614196145696
LuMnO3,0.0,-3.11040649758621,0.0,7.836057358160109,353.34289219579927
LuNbO4,3.3974,-3.582251921944446,0.0,7.798240971387386,141.33564976584293
LuPO4,5.9556000000000004,-3.519590600218253,0.0,6.685511013239572,134.09392185199897
LuTaO4,4.3218,-3.753889802333326,0.0,9.879084564383504,141.16309523389617
LuTiO3,0.0,-3.6543436930000013,0.06194142325000301,7.9392844179742745,226.5833669216115
LuVO3,0.261099999999999,-3.361304225583333,0.0,8.4541479423787,215.19981862324127
LuVO4,2.9436,-3.211479616111111,0.0,6.376206224158125,150.99900717505648
Mg17Al12,0.0,-0.009331720172413,0.0,2.153102325296402,568.3690026817305
Mg2Al2O5,1.296199999999999,-2.899986565,0.39630543277777003,3.334399372395007,90.9203462826419
Mg2Al4Si5O18,4.9555,-3.330954054137932,0.0,2.424741037178116,801.1882934771554
Mg2Cu,0.0,-0.087480521666666,0.0,3.515311242798812,211.9179858513011
Mg2Ge,0.16890000000000002,-0.34389672666666704,0.0,3.117888556106423,64.57586863742208
Mg2GeSe4,1.493799999999999,-1.095587609910714,0.0,4.320046404839095,672.0344668586747
Mg2Ni,0.0,-0.15303366444444402,0.0,3.559281694202292,300.36648344396997
Mg2NiH4,1.571899999999999,-0.33195147750000004,0.0,2.780915125493409,265.92164711730936
Mg2Si,0.21799999999999903,-0.10859876333333301,0.0,1.999337152211547,63.69904837788204
Mg2SiO4,4.6395,-3.213125702857142,0.0,3.235690304073053,288.8118045870756
Mg2SnO4,2.7149,-2.6629976021428563,0.0,4.747629452044268,161.81208557747004
Mg2TiO4,3.4044,-3.2730648479761912,0.0,3.549083421012811,300.33032294401676
Mg2V2O7,2.7138,-2.675142304545454,0.0,3.282679233035862,265.55924353404055
Mg3Bi2,0.0,-0.17866593899999803,0.0,5.811705196439081,140.25460948156206
Mg3Nb6O11,0.24370000000000003,-2.7617290999999993,0.0,5.561551400341559,240.75479429732084
Mg3Sb2,1.3212000000000002,-0.428131339249999,0.0,3.569834467371242,1177.5395959499585
Mg3V2O6,1.194,-2.712237365909091,0.11184260787878701,3.75519084922919,478.9793097294189
Mg4Nb2O9,3.4212,-3.0918690433333342,0.0,4.348069383248266,326.16573071211
Mg4Ta2O9,4.2018,-3.240302830644448,0.0,6.195599695626739,323.29019415444355
Mg6MnO8,2.2891,-2.838937343028735,0.0,3.740741021274272,583.7604997297776
MgAgSb,0.0,-0.27852765555555203,0.0,6.104397070693277,69.07578160849593
MgAl2O4,5.1095,-3.370001377142852,0.0,3.582135921104363,131.89768341011103
MgCoSiO4,2.598499999999999,-2.633381303214286,0.037882877976187,3.8549533799708082,302.08184728460486
MgCr2O4,3.1390000000000002,-2.6289158835714233,0.0,4.371846305109737,146.07696859371575
MgIn2O4,1.5693000000000001,-2.271007043333332,0.021415139285715,5.782949077036838,182.58831577006734
MgMn2O4,0.0,-2.33700030583744,0.0,4.304554634286686,152.9001185355584
MgMnO3,0.0,-2.365742391586207,0.0,4.389989282729596,96.25948702724264
MgMoO4,3.8132,-2.406204404583332,0.0,3.824146479285489,320.0107911024579
MgNb2O6,3.456699999999999,-3.098160845555563,0.0,4.889816257223149,415.81482393623264
MgNi,0.0,-0.137469887499999,0.044288365763889004,5.064815568131592,54.42333834719906
MgNi2,0.0,-0.210482842083332,0.0,6.149017388671714,306.11039708599577
MgNi3B2,0.0,-0.377924163333333,0.0,6.260088226910709,176.66761967430227
MgSO4,5.4889,-2.402174846249999,0.0,3.039900201343193,131.50109471657422
MgSiO3,4.7797,-3.223359357250002,0.007678037916668001,3.217069600188835,414.5371506675578
MgSnO3,2.5629,-2.492748274,0.0035946489999960003,5.608041580600432,113.11787770386657
MgTa2O6,2.8397,-3.325803555518519,0.0,7.785037426935283,205.7041419513851
MgTeMoO6,3.1735,-2.091089785185185,0.011399819166674001,4.511231682443122,253.1291308475758
MgTi2O5,2.7175000000000002,-3.422544152083334,0.0,3.6484799494604223,182.08546974502198
MgTiO3,3.529499999999999,-3.362936645666665,0.0,3.8928989368345963,102.5186191467851
MgV2O4,0.00019999999999900002,-2.701663290238095,0.0,4.014800086228653,471.9696302508868
Mn11Si19,0.8909,-0.27825740848546704,0.007096144694445,5.253111010460837,1438.8417035150683
Mn2AlB2,0.0,-0.47041736883908103,0.0,5.909460649833961,44.53225601188372
Mn2Ga5,0.0,-0.145956428423644,0.032226584285714004,7.200126330920139,211.48028010661886
Mn2Mo3O8,0.0,-1.744128114297082,0.280816175000001,5.5392223134870004,315.1817618480203
Mn2P2O7,2.2949,-2.5816131941043423,0.0,3.763679967633767,125.22138674368266
Mn2Sb2O7,0.30250000000000005,-1.963357117351097,0.025458004999999003,5.671880191151545,817.5081862583316
Mn2SiO4,1.988499999999999,-2.594300529408867,0.0,4.140242289153002,324.0014486422718
Mn2TeO6,0.5941999999999991,-1.785552806392076,0.0,5.750675794349236,192.58400823969285
Mn2V2O7,1.204,-2.32008509916928,0.0,3.944894203488449,136.27935633163042
Mn3CuN,0.0,-0.209661352189658,0.068832146249999,7.169985079492227,56.131162548276606
Mn3TeO6,0.7581999999999991,-1.920252579045977,0.0,5.33470121881512,241.80205818153007
Mn6Te5O16,0.8991999999999991,-1.792328400589612,0.001099804567899,4.88417024082852,1664.0424096367783
MnAl2O4,2.6578,-3.047750007561575,0.0,4.186127644323647,137.169769855266
MnBi,0.0,0.207830463534477,0.207830463534477,9.441092785858007,92.83816995746125
MnBiS2Cl,0.8539999999999991,-0.9383685105862071,0.0,5.268025673251268,458.31845752226354
MnCr2O4,2.2026,-2.337050971133004,0.0,4.9004860965885175,151.07905148966802
MnGeO3,1.6731999999999991,-2.135882778586207,0.0,5.593280875660874,104.25051788767347
MnNb2O6,1.924,-2.8716737219923463,0.0,5.23798391062398,427.02070033983415
MnSO4,2.8118,-2.044368775905172,0.0,3.486412766796632,143.83980720371432
MnSbS2Cl,0.0,-0.840044252771542,0.006590680499998,4.056544479520479,452.3805627175611
Na15Sn4,0.0,-0.21150782868421,0.0,2.463582138933473,1104.9938211493975
Na2Al2B2O7,4.3384,-2.946624387391688,0.0,2.419133080271955,320.6406443230634
Na2BeGeO4,3.7058,-2.373014318469827,0.002435714375,3.350760231752102,379.86361432910354
Na2Ca3Al2F14,7.143,-3.878097448940887,0.008264570396827,2.893510526860989,557.9921929157018
Na2CaP2O7,4.962,-2.88676357392036,0.0,2.63290235079473,327.95867989578716
Na2CaPO4F,4.7508,-3.027008469989053,0.0,2.7887808110887473,952.8268437861819
Na2CaSiO4,3.3314999999999992,-2.794432052532327,0.06622963265624901,2.758938874281041,428.87429284570305
Na2CoP2O7,3.3221,-2.466434055066194,0.0031350947569570003,2.9085388104898273,1273.633003256245
Na2Cu2TeO6,0.066399999999999,-1.4894735208568441,0.0051387639772720005,4.679537030008863,140.75807162601316
Na2CuP2O7,0.4979,-2.383092748087028,0.0,3.146343918577843,299.2114864914761
Na2GeO3,2.9873000000000003,-2.132981442959769,0.0,3.379495299398916,163.7376232579079
Na2IrO3,0.0,-1.542240887959768,0.0,7.034902408937423,135.10849658141453
Na2La2Ti3O10,1.7671000000000001,-3.412753374868154,0.01250480404412,4.8140711115395955,216.40687742837216
Na2LiAlF6,7.166499999999999,-3.4304397095,0.010146466999999,2.924869866976174,220.15753149334964
Na2LiAlH6,3.1678,-0.316796481859194,0.0,1.484893935695795,192.2330742640187
Na2PdCl4,1.1864,-1.417687710357142,0.0,2.8878438751410442,676.6982908305749
Na2Si2O5,4.4712,-2.902866989473182,0.0,2.612973855508105,463.0174205935091
Na2SiO3,3.8657,-2.692845917126435,0.0,2.667359062327591,151.97862116675321
Na2SnO3,2.7011000000000003,-2.066409340876436,0.0,4.9145953319426425,287.45097002815373
Na2Ta4O11,3.4629,-3.184666606887761,0.0,7.666962130336545,409.67434155612295
Na2Te3Mo3O16,2.6404,-1.833165568864942,0.013230382083326001,4.533035373735545,356.27862030780466
Na2TeO3,3.2606,-1.848553874487548,0.0,4.32381288647269,340.3833614714263
Na2TeW2O9,2.6950000000000003,-2.072926606923234,0.001719942366078,5.777765851594716,1575.5450073341287
Na2Ti3O7,2.9953000000000003,-3.160181039813217,0.0,3.456687956033042,289.7451538065769
Na2Ti6O13,2.916699999999999,-3.314977577512348,0.0,3.4998388252537183,256.7661482616155
Na3Cu2SbO6,0.0,-1.590456467844826,0.05614896541666801,4.8376755704555805,142.04352075938667
Na3FeF6,3.1439,-2.892234818913793,0.0,3.261582550106153,243.16084136871726
Na3HoSi2O7,3.969999999999999,-3.052820713908047,0.0,3.69188506651011,1085.0505886865233
Na3MoO4F,4.5355,-2.323430885181992,0.0,2.92798740080819,562.3746245436955
Na3Ni2SbO6,2.2487999999999992,-1.783398434511494,0.0,4.9879019934239235,269.0688820488965
Na3PO4,3.9187000000000003,-2.518010732972598,0.0,2.422899189979156,224.7141672256156
Na3PS4,2.291899999999999,-1.119841152347598,0.0,2.233918706132584,339.26043194597605
Na3RuO4,0.0,-1.71085392270474,0.0,4.195116989349355,370.5521724245009
Na3SbO4,2.1351,-1.99851067864224,0.0,4.3983364555497655,192.33816514824463
Na3SbS4,0.0,-0.9230619964062501,0.0,2.877687677818424,184.06938723022748
Na3WO4F,4.4655000000000005,-2.368873922126437,0.004447199444454,3.898567739297662,572.1258421474965
Na3YSi2O7,4.006699999999999,-3.037974428267021,0.006709720897434,2.9750617466500273,1091.8874049327594
Na3Zr2Si2PO12,4.5392,-3.145676329939038,0.0,3.119414151090245,1129.708394810331
Na4Mn9O18,0.0,-1.959005041351502,0.009050755060498001,4.064539229426819,714.4523918574835
Na4NpO5,0.6496000000000001,-2.562992238926725,0.0,5.334882840747488,127.29193177297464
Na4P2O7,4.63,-2.603446562100226,0.0,2.657159809242481,664.6816249842055
Na4SiO4,3.2221,-2.381574120057471,0.0,2.705515457867257,225.91571164098
Na4Ti5O12,2.4744,-3.107293959151615,0.0,3.72110954050869,233.51591589482908
Na5Al3F14,6.6649,-3.5173196765909083,0.0,3.097018062063636,495.2861116969034
Na5NpO6,1.4031,-2.448083608803877,0.0,4.873922840589578,152.614353093654
Na6CdCl8,4.1311,-1.9852817192183911,0.0,2.520472676338287,351.79276398999025
Na6Si8O19,4.611,-2.96158073722048,0.008552498510105,2.408913918254159,1838.0631329036446
NaAlCl4,5.155699999999999,-1.8538959725000002,0.0,2.054588072953163,620.0049133912701
NaAlF4,6.6773,-3.6078792125,0.002360392000006,2.981449168015894,140.31409561110124
NaAlO2,3.7968,-2.929171832219827,0.0,2.785895982264032,195.43380986900937
NaAlSi3O8,4.8862,-3.21218744587533,0.0,2.639959514406717,329.8774442334241
NaAlSiO4,4.7132000000000005,-3.14732338966133,0.0,2.577107576710913,732.2531538820007
NaBiTeO5,2.3709,-1.7304828316307481,0.0,6.55847137969368,445.1759653898539
NaCa2GeO4F,3.414399999999999,-2.958120307653256,0.018219030833332,3.295130412962964,521.6391329903489
NaCa2Mg2V3O12,3.3486000000000002,-2.850536808193965,0.0,3.314901942146543,994.9965282254561
NaCa2SiO4F,3.0452,-3.159171851819923,0.195481270277777,2.687322290624159,529.4977179705236
NaCaAlF6,7.1135,-3.830305885338441,0.0,2.9558473519750432,343.87696414195875
NaCaBO3,3.8471,-2.910027832590996,0.0,2.738565978059632,591.204215431442
NaCaBeSi2O6F,5.510999999999999,-3.283559422823276,0.0,2.97431598351507,543.2093702717855
NaCaPO4,5.0934,-3.032067102884119,0.0,3.022129902919775,1042.0339031294081
NaCdPO4,2.9173,-2.38876374228888,0.0,4.098152206909577,373.37990834149053
NaCo2As3O10,1.1586,-1.671203278367457,0.0072179808203140005,4.18066867069311,417.5428586303667
NaCoO2,2.245199999999999,-1.557503675344833,0.0,5.112135088513984,37.00440947813951
NaCoPO4,3.2132,-2.34385401836031,0.0,2.9256009993869982,401.61312429052964
NaCrO2,2.891,-2.255811479719828,0.0,4.36480371578805,40.701079460716684
NaCuF3,0.080899999999999,-2.3130719495,0.0,4.130392555139203,230.8146690812994
NaErO2,4.0544,-3.185389837219826,0.0,7.053076425622,209.29917611875808
NaEuF4,0.374,-3.529517034396552,0.0,5.008592795928699,249.5958137844006
NaFeAs,0.0,-0.26860993295977004,0.0,4.640161143012655,110.04723761048047
NaFeO2,1.9918999999999991,-1.797874432844827,0.0,4.371676734888313,42.09905783092161
NaFePO4,1.2607,-2.411247884074594,0.0,3.787807932755763,304.77983691752075
NaFeSnO4,1.8559,-1.9399294959113291,0.006953277321430001,5.2773875044273595,329.17902761259444
NaGaGeO4,3.121699999999999,-2.223321698292282,0.0,3.810634378594548,1199.312902653362
NaGaO2,2.8582,-2.216683605344827,0.0,3.948785796431041,209.7742886267484
NaGdF4,4.4911,-3.948421923333332,0.0,5.712002116196407,223.4692140104876
NaGdTiO4,2.2462,-3.352549628887522,0.014734301785697,5.323232937465536,364.47829536081287
NaInO2,1.9142000000000001,-1.978897959511493,0.0,5.695762417105993,49.5053026102216
NaLaMgWO6,3.5197000000000003,-2.892416510137931,0.0,6.18370006191409,250.29417282308134
NaLaNb2O7,1.4924,-3.174266850125391,0.059666848181819006,4.559879702244951,167.4070737859738
NaLaTiO4,2.421499999999999,-3.372114857101807,0.009045200297617,4.795747223047702,189.58001197639666
NaLiCO3,4.4629,-2.166029712081736,0.0,2.192239182487162,613.1333756947782
NaLuP2O7,5.377800000000001,-3.129575432484698,0.0,4.192812223765349,589.1555364805056
NaMgBO3,3.5852,-2.7456657742576622,0.005652540833339,2.839586465745557,124.09538377237347
NaMgF3,6.7529,-3.5070236325,0.0,3.145550165009068,220.21913509636192
NaMgH3,3.103,-0.29704166152586103,0.0,1.521296713729862,219.6967429733817
NaMgPO4,5.1057,-2.867772388598404,0.0,2.963346555417311,956.6419496063947
NaMn2O4,0.4046,-1.978162147820196,0.0,4.692598494330811,278.6511271444934
NaMnO2,1.222999999999999,-2.025652015452586,0.0,4.251536930987024,42.934458863710745
NaMnVO4,2.3623,-2.308823436687192,0.0,3.523311447592582,363.593228223254
NaNbO3,2.5048,-2.844822765275861,0.0,4.472888253079711,121.69003756668431
NaNbWO6,2.9255,-2.535004902931034,0.01916801402778,4.537291681688614,289.65709242659494
NaNdTiO4,2.4465,-3.335226827458949,0.005789102976187,5.007442683156697,185.10463478475623
NaNiO2,0.42040000000000005,-1.333131863469827,0.0,4.853397000091615,38.89509783640153
NaOsO3,0.0,-1.6505508657758612,0.0,8.012762740907652,216.535872538876
NaPO3,5.1185,-2.645570333871101,0.0,2.728509392289949,372.31633924451404
NaPd3O4,0.0,-1.076333452047413,0.0,7.404785345102186,182.20369557076128
NaSb,0.6041000000000001,-0.448723322499999,0.0,4.030017785940886,477.14458751880505
NaSbO3,2.7012,-2.056832527275863,0.0,4.9687664196043855,128.83098377675014
NaScO2,3.979999999999999,-3.190776871594827,0.0,3.555175263658139,46.681725470193584
NaScP2O7,4.791499999999999,-3.062016326651366,0.0,2.735408581187519,587.3581677134008
NaSn2F5,3.7838000000000003,-2.564370442500001,0.0,4.370170104838532,1080.3397298305022
NaSr2Nb5O15,2.3621,-3.099425783103449,0.052881269347825006,4.613447949976793,649.8636555873185
NaSrBO3,3.8575,-2.881395506757662,0.0,3.70574754927061,303.665388288976
NaSrPO4,4.5196000000000005,-3.020019666931738,0.0,3.563671903977665,383.1727600570974
NaTaO3,2.6172,-3.062992296242529,0.0,7.149405594053545,234.06103598567563
NaTaWO6,3.2929,-2.671873227079182,0.0035049848611050003,5.5944188553392795,287.18825994590105
NaTiO2,0.0,-2.782783946178161,0.008145459961685001,4.023262100483207,42.45204183597924
NaV2O4,0.487299999999999,-2.428390768768473,0.011000901630964,4.201518878377774,298.5840461901732
NaV3O8,1.9032,-2.340779273448275,0.0,3.393386485377821,297.3357115178601
NaV6O15,0.0,-2.320302052108151,0.028784699318158004,3.416141607261043,552.8060922967654
NaVO2,0.0,-2.340843991594829,0.0,4.23866795387433,41.49912667877256
Nd2CuO4,0.0,-2.9721301721428572,0.00048416642857500005,7.244832264518928,95.35487604966801
Nd2Hf2O7,4.0703,-3.98081208681819,0.0,8.357208209480698,301.0075991291306
Nd2Ir7,0.0,-0.5182861055555591,0.017483919074074,16.723161691114747,324.4991427527999
Nd2MoO6,2.6647,-3.105778840833333,0.0,6.055464340605591,526.966586025221
Nd2NiO4,0.0,-2.97884393,0.07028568535714,7.235095838323551,377.47787505049024
Nd2Ru2O7,0.0,-2.507212133181818,0.006786222803025,7.158895480516887,279.56092470690123
Nd2Si2O7,5.0173,-3.608985797500007,0.0,5.448964114516134,1113.292695283575
Nd2Sn2O7,2.6738,-2.97475702772727,0.0,7.077444395608431,299.3333410386376
Nd2Ti2O7,2.9631,-3.730971776515151,0.0,6.040408914364218,545.6467679375756
Nd2TiO5,3.313799999999999,-3.7841771885416673,0.0,5.832492318322801,474.1452412231111
Nd2Zr2O7,3.3281,-3.842356440454542,0.0,6.314339087785746,306.59562986714155
Nd3Ga5SiO14,3.5227,-2.938829264347825,0.019606305525361002,5.7836147388594,296.7056425200216
Nd5Ir2,0.0,-0.590957939642854,0.0,9.076337881142026,404.5607556251268
Nd5Ir3,0.0,-0.716647410312496,0.0,10.412540576586894,827.9051121731039
Nd6Mo10O39,3.1605,-2.564442258,0.005629667333364,4.579167552214999,1776.0326571760534
NdAlO3,4.353999999999999,-3.672470181499999,0.0,6.88471376219763,105.74913460950464
NdCoAsO,0.0,-1.65406465375,0.266427156875003,7.325404220294601,133.3327708477694
NdCoO3,0.0,-2.520969372499943,0.0,7.675549837320337,217.35679852411135
NdFeO3,1.7349,-2.776405970499999,0.0,6.880891673755685,239.47778048389097
NdGaO3,3.452499999999999,-3.053719460000001,0.033597412833332,7.258699431487926,239.71243428239342
NdIr2,0.0,-0.8006958375000011,0.0,15.63947459150765,112.26555552582576
NdIr3,0.0,-0.6027412777083321,0.0,16.402690920472143,218.94047662223767
NdIr5,0.0,-0.32368150180555705,0.078146016666664,17.042311452078977,107.69892746232344
NdMnPO,0.0,-1.871686902518472,0.19000178618055602,5.446671814358831,150.09056191519159
NdNbO4,3.6592000000000002,-3.517525249583331,0.0,6.183476526217033,161.7422375323465
NdNiO3,0.0,-2.425266711,0.0,7.555034424780734,220.61318188350728
NdPO4,5.678800000000001,-3.4498277028571422,0.0,5.421181865392233,293.0896935146358
NdVO4,3.0225,-3.17529278125,0.0,4.925273929416749,174.76402248568002
Ni2Mo3N,0.0,-0.317115194999997,0.0,9.624770689411566,289.3036796240506
